"id","name","address","local","city","state","zip","lat","lng","phone","description"
"137","Dunkin Doggies","205 Chicopee St","Chicopee, MA 01013","Chicopee",,"01013","42.162301","-72.604454","(413) 331-2511","26. Dunkin DoggiesPet Grooming(2)Website15YEARSIN BUSINESS"
"138","For K-9s & Felines","45 Southwick Rd","Westfield, MA 01085","Westfield",,"01085","42.131915","-72.749491","(413) 572-0055","28. For K-9s & FelinesPet GroomingPet FoodPet Stores(1)Website18YEARSIN BUSINESS"
"139","Christina S Paw Spaw","1211 Parker St","Springfield, MA 01129","Springfield",,"01129","42.122932","-72.486989","(413) 796-7729","30. Christina S Paw SpawPet Grooming(1)WebsiteAmenities:Wheelchair accessible"
"140","The Grooming Room","1394 Memorial Dr","Chicopee, MA 01020","Chicopee",,"01020","42.1756","-72.56999","(413) 536-4823","31. The Grooming RoomPet GroomingPet Boarding & KennelsKennels(1)Website"
"141","Ruff House","380 Southampton Rd","Westfield, MA 01085","Westfield",,"01085","42.131915","-72.749491","(413) 562-8888","33. Ruff HousePet Grooming(1)Website18YEARSIN BUSINESS"
"142","Groomtastic Pet Salon","22 School St","Westfield, MA 01085","Westfield",,"01085","42.131915","-72.749491","(413) 642-6912","34. Groomtastic Pet SalonPet GroomingWebsite"
"143","Tails & Tangles Pet Grooming LLC","459 Main St","Indian Orchard, MA 01151","Indian Orchard",,"01151","42.151001","-72.506454","(413) 543-4847","36. Tails & Tangles Pet Grooming LLCPet GroomingPet ServicesWebsite8YEARSIN BUSINESSAmenities:Wheelchair accessible"
"144","The Country Clipper","9 Russell Rd Ste 2","Westfield, MA 01085","Westfield",,"01085","42.131915","-72.749491","(413) 568-0556","37. The Country ClipperPet GroomingWebsite30YEARSIN BUSINESSAmenities:Wheelchair accessible"
"145","Happy Tails Grooming","207 Montgomery Rd","Westfield, MA 01085","Westfield",,"01085","42.131915","-72.749491","(413) 568-1745","38. Happy Tails GroomingPet Grooming(1)"
"146","Loving Touch","585 Hazard Ave","Enfield, CT 06082","Enfield",,"06082","41.986942","-72.565275","(860) 265-3203","40. Loving TouchPet Grooming7YEARSIN BUSINESS"
"147","Waggin Trn Mbl Dg Grooming","Po Box 26","Somersville, CT 06072","Somersville",,"06072","41.981639","-72.492023","(860) 749-4388","41. Waggin Trn Mbl Dg GroomingPet Grooming"
"148","Waggin Train Mobile Dog Grooming","19 School St","Somers, CT 06071","Somers",,"06071","41.994749","-72.45126","(860) 749-4388","43. Waggin Train Mobile Dog GroomingPet Grooming28YEARSIN BUSINESS"
"149","Paws Are Us","610 College Hwy","Southwick, MA 01077","Southwick",,"01077","42.053564","-72.771922","(413) 569-0888","45. Paws Are UsPet GroomingBBB Rating: A+"
"150","The Groomer","111 Bates Rd","Westfield, MA 01085","Westfield",,"01085","42.131915","-72.749491","(413) 485-7166","47. The GroomerPet Grooming"
"151","Best of Breeds Pet Grooming","19 S Main St","East Granby, CT 06026","East Granby",,"06026","41.934274","-72.746685","(860) 653-2284","48. Best of Breeds Pet GroomingPet GroomingDog & Cat Grooming & SuppliesPet Stores10YEARSIN BUSINESS"
"152","Pet Parlor","56 Rainbow Rd","East Granby, CT 06026","East Granby",,"06026","41.934274","-72.746685","(860) 413-3220","49. Pet ParlorPet GroomingPet StoresWebsite"
"153","Bon Chien","26 Kirkland Ave","Ludlow, MA 01056","Ludlow",,"01056","42.171237","-72.472507","(413) 610-1042","52. Bon ChienPet Grooming13YEARSIN BUSINESS"
"154","Tiny Paws","362 Montgomery Rd","Westfield, MA 01085","Westfield",,"01085","42.131915","-72.749491","(413) 568-1881","53. Tiny PawsPet Grooming19YEARSIN BUSINESS"
"155","Furs A Flyin Pet Grooming","155 Northampton St","Easthampton, MA 01027","Easthampton",,"01027","42.272337","-72.699323","(413) 529-2275","55. Furs A Flyin Pet GroomingPet Grooming"
"156","Pawsitively Dunn Pet Grooming Shoppe","557 Easthampton Rd","Northampton, MA 01060","Northampton",,"01060","42.324748","-72.655876","(413) 586-4141","56. Pawsitively Dunn Pet Grooming ShoppePet GroomingWebsite15YEARSIN BUSINESS"
"157","The Green Groomer","123 Hawley St","Northampton, MA 01060","Northampton",,"01060","42.324748","-72.655876","(413) 586-7226","57. The Green GroomerPet GroomingPet Boarding & KennelsPet StoresBBB Rating: AWebsite"
"158","Tail Waggers Boutique","123 Hawley St Ste 5","Northampton, MA 01060","Northampton",,"01060","42.324748","-72.655876","(413) 586-7226","58. Tail Waggers BoutiquePet GroomingDog & Cat Grooming & SuppliesDog & Cat Furnishings & Supplies29YEARSIN BUSINESS"
"159","Dog Essentials","500 Talcottville Rd","Vernon Rockville, CT 06066","Vernon Rockville",,"06066","41.844674","-72.463586","(860) 870-3800","59. Dog EssentialsPet GroomingDog & Cat Grooming & SuppliesPet StoresWebsiteServices12YEARSIN BUSINESSAmenities:Wheelchair accessible"
"160","Pupperdoos & Kitties Too","601 Sullivan Ave","South Windsor, CT 06074","South Windsor",,"06074","41.833879","-72.558648","(860) 436-6377","60. Pupperdoos & Kitties TooPet GroomingDog & Cat Grooming & SuppliesPet ServicesBBB Rating: A+WebsiteDirectionsMore Info16YEARSIN BUSINESS6YEARS WITH"
"161","Posh Pups","56 Hyde Ave","Vernon Rockville, CT 06066","Vernon Rockville",,"06066","41.844674","-72.463586","(860) 454-4055","61. Posh PupsPet GroomingPet Specialty ServicesPet Services(2)12YEARSIN BUSINESS"
"162","Pampered Paws","10 Hartford Ave","Granby, CT 06035","Granby",,"06035","41.953412","-72.796813","(860) 653-3268","62. Pampered PawsPet Grooming"
"163","Valley Dog Grooming Salon","15 Mill Pond Rd","Granby, CT 06035","Granby",,"06035","41.953412","-72.796813","(860) 413-9559","63. Valley Dog Grooming SalonPet GroomingWebsite"
"164","Four Paws","135 Fomer Rd","Southampton, MA 01073","Southampton",,"01073","42.225636","-72.721743","(413) 527-7297","64. Four PawsPet Grooming"
"165","Doggie in the Window","1522 Hopmeadow St","Simsbury, CT 06070","Simsbury",,"06070","41.876721","-72.822749","(860) 658-4300","65. Doggie in the WindowPet GroomingPet Sitting & Exercising ServicesWebsite18YEARSIN BUSINESS"
"166","Furs A Flyin Pet Grooming and Dog Day Camp","69 Ferry St Ste 19","Easthampton, MA 01027","Easthampton",,"01027","42.272337","-72.699323","(413) 529-2275","66. Furs A Flyin Pet Grooming and Dog Day CampPet GroomingBBB Rating: A+Website15YEARSIN BUSINESS"
"167","K9 Design","53 Quarry Rd","Simsbury, CT 06070","Simsbury",,"06070","41.876721","-72.822749","(860) 651-0339","67. K9 DesignPet Grooming"
"168","Precious Pets Grooming Boutique","259 S Main St","East Windsor, CT 06088","East Windsor",,"06088","41.902833","-72.596403","(860) 292-6446","69. Precious Pets Grooming BoutiquePet GroomingDog & Cat Grooming & SuppliesPet StoresBBB Rating: A+Website28YEARSIN BUSINESS"
"169","Purple Puppy Dog Grooming","3334 Boston Rd","Wilbraham, MA 01095","Wilbraham",,"01095","42.120823","-72.44327","(413) 596-0044","70. Purple Puppy Dog GroomingPet GroomingServices"
"170","Wish Upon A Maggie","53 Quarry Rd","Simsbury, CT 06070","Simsbury",,"06070","41.876721","-72.822749","(860) 651-1830","72. Wish Upon A MaggiePet GroomingDog & Cat Grooming & SuppliesPet Stores"
"171","Pampered Pooches n Pusses",,"Westfield, MA 01085","Westfield",,"01085","42.131915","-72.749491","(413) 426-5215","73. Pampered Pooches n PussesPet GroomingPet ServicesDog & Cat Grooming & Supplies(1)"
"172","PetSmart","10 Hazard Ave","Enfield, CT 06082","Enfield",,"06082","41.986942","-72.565275","(860) 253-0169","75. PetSmartPet GroomingPet StoresPet Services(5)Website"
"173","porter road pet care","141 Porter Rd","East Longmeadow, MA 01028","East Longmeadow",,"01028","42.068418","-72.504285","(413) 525-3532","77. porter road pet carePet GroomingPet Boarding & KennelsDog & Cat Grooming & Supplies(1)BBB Rating: A+Website33YEARSIN BUSINESS"
"174","Mutt Rescue, Inc.","102 Grove St","Chicopee, MA 01020","Chicopee",,"01020","42.1756","-72.56999","(413) 594-8144","80. Mutt Rescue, Inc.Pet GroomingPet Boarding & KennelsWebsite"
"175","The Soapy Dog Spa","650 Page Blvd","Springfield, MA 01104","Springfield",,"01104","42.128134","-72.571488","(413) 733-8908","83. The Soapy Dog SpaPet GroomingKennelsPet Boarding & KennelsWebsite17YEARSIN BUSINESS"
"176","Canine Design","1195 Memorial Dr","Chicopee, MA 01020","Chicopee",,"01020","42.1756","-72.56999","(413) 593-9300","85. Canine DesignPet GroomingDog & Cat Grooming & Supplies(1)Website24YEARSIN BUSINESS"
"177","The Good Dog Spot Inc","35C N Chicopee St","Chicopee, MA 01020","Chicopee",,"01020","42.1756","-72.56999","(413) 534-1333","92. The Good Dog Spot IncPet GroomingPet ServicesPet Boarding & KennelsBBB Rating: A+Website17YEARSIN BUSINESS"
"178","The Flying Fur","592 Elm St","Windsor Locks, CT 06096","Windsor Locks",,"06096","41.925995","-72.643635","(860) 623-0450","94. The Flying FurPet GroomingPet StoresDog & Cat Grooming & Supplies(8)Website11YEARSIN BUSINESS"
"179","Klassee K-9 Kennel","319 Loomis St","Westfield, MA 01085","Westfield",,"01085","42.131915","-72.749491","(413) 562-1609","95. Klassee K-9 KennelPet GroomingPet Boarding & Kennels(1)Website75YEARSIN BUSINESS"
"180","Mt Tom Boarding Kennel","320 Easthampton Rd","Holyoke, MA 01040","Holyoke",,"01040","42.204025","-72.630051","(413) 533-0217","96. Mt Tom Boarding KennelPet GroomingPet Boarding & Kennels(3)Website26YEARSIN BUSINESS"
"181","Rock Valley Kennels Inc","405 Rock Valley Rd","Holyoke, MA 01040","Holyoke",,"01040","42.204025","-72.630051","(413) 535-5100","97. Rock Valley Kennels IncPet GroomingPet Boarding & KennelsBBB Rating: A+Website25YEARSIN BUSINESS"
"182","Diamonds in the Scruff","195 Spring Street","Windsor Locks, CT 06096","Windsor Locks",,"06096","41.925995","-72.643635","(860) 888-2507","98. Diamonds in the ScruffPet GroomingDog & Cat Grooming & SuppliesMobile Pet GroomingWebsite8YEARSIN BUSINESS"
"183","Wintergreen Kennels","10 Douglas Rd","Southampton, MA 01073","Southampton",,"01073","42.225636","-72.721743","(413) 562-9478","101. Wintergreen KennelsPet GroomingPet Boarding & KennelsDog & Cat Grooming & SuppliesBBB Rating: A+WebsiteServices49YEARSIN BUSINESS"
"184","Day Hill Kennels","136 Addison Rd","Windsor, CT 06095","Windsor",,"06095","41.863764","-72.668509","(860) 688-2370","102. Day Hill KennelsPet GroomingPet Boarding & KennelsPet Sitting & Exercising Services(8)BBB Rating: A+Website47YEARSIN BUSINESS"
"185","Camelot Kennels","40 Ely Rd","Monson, MA 01057","Monson",,"01057","42.094023","-72.323969","(413) 267-4036","103. Camelot KennelsPet GroomingPet Boarding & KennelsPet Services(1)BBB Rating: A+Website34YEARSIN BUSINESS"
"186","Rover Retreat Grooming","3123 Boston Rd","Wilbraham, MA 01095","Wilbraham",,"01095","42.120823","-72.44327","(413) 366-1288","104. Rover Retreat GroomingPet GroomingDog & Cat Grooming & SuppliesMobile Pet Grooming9YEARSIN BUSINESS"
"187","Stirling Kennels","139 Stafford Hollow Rd","Monson, MA 01057","Monson",,"01057","42.094023","-72.323969","(413) 267-4290","105. Stirling KennelsPet GroomingPet Boarding & KennelsBBB Rating: A+40YEARSIN BUSINESS"
"188","Barking Bublles","52 W State St","Granby, MA 01033","Granby",,"01033","42.256411","-72.519474","(413) 467-1620","109. Barking BubllesPet GroomingKennelsPet Boarding & Kennels"
"189","Lazy Dog Pet Salon & Daycare","601 Talcottville Rd","Vernon, CT 06066","Vernon",,"06066","41.844674","-72.463586","(860) 870-7054","112. Lazy Dog Pet Salon & DaycarePet GroomingPet Boarding & KennelsPet ServicesWebsite13YEARSIN BUSINESS"
"190","Valley Boarding Kennel","47 Patria Rd","South Windsor, CT 06074","South Windsor",,"06074","41.833879","-72.558648","(860) 289-1509","114. Valley Boarding KennelPet GroomingPet Boarding & KennelsPet ServicesBBB Rating: A+Website43YEARSIN BUSINESS"
"191","The Barking Basement","163 Main Rd","Westhampton, MA 01027","Westhampton",,"01027","42.272337","-72.699323","(413) 320-8737","115. The Barking BasementPet GroomingPet ServicesDog & Cat Grooming & SuppliesWebsiteServices"
"192","Amherst Dog Wash","321 Main St Ste 3","Amherst, MA 01002","Amherst",,"01002","42.374216","-72.5052","(413) 253-9274","2. Amherst Dog WashPet GroomingBBB Rating: A+11YEARSIN BUSINESSAmenities:Wheelchair accessible"
"193","Bellenden Rand Hutcheson Law","45 Depot Rd","Leverett, MA 01054","Leverett",,"01054","42.474743","-72.482496","(413) 584-5600","3. Bellenden Rand Hutcheson LawPet GroomingWebsite"
"194","Zoom N Groom","48 Maple St","Florence, MA 01062","Florence",,"01062","42.331578","-72.692571","(413) 587-0695","8. Zoom N GroomPet Grooming36YEARSIN BUSINESS"
"195","Barking Bubbles","119 Federal St","Belchertown, MA 01007","Belchertown",,"01007","42.281915","-72.409531","(413) 467-1620","9. Barking BubblesPet GroomingPet Boarding & KennelsBBB Rating: A+"
"196","Aldrich Pet Grooming","315 Wendell Rd","Shutesbury, MA 01072","Shutesbury",,"01072","42.467788","-72.42989","(413) 259-1364","10. Aldrich Pet GroomingPet Grooming32YEARSIN BUSINESS"
"197","Lil Dog Lodge","132 Main St","Haydenville, MA 01039","Haydenville",,"01039","42.379586","-72.696757","(413) 268-0000","13. Lil Dog LodgePet Grooming"
"198","Animal Crackers Inc","44 Deerfield St","Greenfield, MA 01301","Greenfield",,"01301","42.602912","-72.598574","(413) 774-7346","16. Animal Crackers IncPet GroomingPet Stores(3)Services40YEARSIN BUSINESS"
"199","Doggie Dips N Clips","278 Federal St","Greenfield, MA 01301","Greenfield",,"01301","42.602912","-72.598574","(413) 774-3444","17. Doggie Dips N ClipsPet GroomingBBB Rating: A+14YEARSIN BUSINESS"
"200","Happy Tails Dog Walkers","30 Malboeuf Rd","Ware, MA 01082","Ware",,"01082","42.262671","-72.265357","(413) 758-1001","20. Happy Tails Dog WalkersPet Grooming"
"201","Maplewood Pet Grooming","80 Bardwells Ferry Rd","Shelburne Falls, MA 01370","Shelburne Falls",,"01370","42.59593","-72.733374","(413) 489-3138","25. Maplewood Pet GroomingPet GroomingWebsite13YEARSIN BUSINESS"
"202","Country Grooming","1548 Mohawk Trl","Shelburne Falls, MA 01370","Shelburne Falls",,"01370","42.59593","-72.733374","(413) 625-9400","32. Country GroomingPet GroomingBBB Rating: A+22YEARSIN BUSINESS"
"203","Must Love Dogs","1578 S Main St","Athol, MA 01331","Athol",,"01331","42.58886","-72.224089","(978) 248-2111","33. Must Love DogsPet Grooming"
"204","Pet Hotel Hadley","155 Russell St","Hadley, MA 01035","Hadley",,"01035","42.359966","-72.577472","(413) 586-5525","35. Pet Hotel HadleyPet GroomingPet Boarding & KennelsPet Supplies & Foods-Wholesale & ManufacturersWebsite10YEARSIN BUSINESS"
"205","Pawsitively Pawsh Grooming Salon & Spaw","40 Daniel Shays Hwy Ste 10","Belchertown, MA 01007","Belchertown",,"01007","42.281915","-72.409531","(413) 323-9274","36. Pawsitively Pawsh Grooming Salon & SpawPet GroomingPet ServicesPet Stores(2)BBB Rating: A+26YEARSIN BUSINESS"
"206","Shady Glen Boarding Kennel","37 Amherst Rd","Belchertown, MA 01007","Belchertown",,"01007","42.281915","-72.409531","(413) 323-7349","37. Shady Glen Boarding KennelPet GroomingPet Boarding & KennelsBBB Rating: A+34YEARSIN BUSINESS"
"207","Mighty Clean Mutt","2 French King Hwy","Greenfield, MA 01301","Greenfield",,"01301","42.602912","-72.598574","(413) 777-9311","41. Mighty Clean MuttPet GroomingDog & Cat Grooming & SuppliesDog & Cat Furnishings & SuppliesWebsite"
"208","Precious Furs Pet Resort",,,,,,NULL,NULL,,"Precious Furs Pet ResortPet GroomingKennelsPet Boarding & KennelsPet ServicesDog Day Care(13)BBB Rating: A+WebsiteReservationsDirectionsMore Info19YEARSIN BUSINESS7YEARS WITH"
"209","Wash N Wags","20 Cat Aly","Barre, MA 01005","Barre",,"01005","42.433317","-72.114488","(978) 257-8040","1. Wash N WagsPet Grooming"
"210","Fox Run Kennel & Grooming","491 Walnut Hill Rd","Barre, MA 01005","Barre",,"01005","42.433317","-72.114488","(978) 355-6800","2. Fox Run Kennel & GroomingPet GroomingPet Boarding & KennelsBBB Rating: A+Website30YEARSIN BUSINESS"
"211","Shampooch Mobile Pet Grooming",,"Gardner, MA 01440","Gardner",,"01440","42.574542","-71.995414","(978) 855-9310","3. Shampooch Mobile Pet GroomingPet Grooming(1)"
"212","Creature Features",,"Sturbridge, MA 01566","Sturbridge",,"01566","42.110485","-72.076312","(774) 241-0606","4. Creature FeaturesPet Grooming"
"213","Furry Essentials",,"Worcester, MA 01606","Worcester",,"01606","42.31095","-71.801404","(508) 853-1220","5. Furry EssentialsPet GroomingPet StoresWebsite15YEARSIN BUSINESS"
"214","Kritter Sitter Pet Care and Grooming",,"Dudley, MA 01571","Dudley",,"01571","42.057246","-71.912522","(508) 949-8653","6. Kritter Sitter Pet Care and GroomingPet GroomingPet Boarding & Kennels22YEARSIN BUSINESS"
"215","Puttin On The Ritz","24 Healdville Rd","Hubbardston, MA 01452","Hubbardston",,"01452","42.487928","-72.007111","(978) 928-4876","7. Puttin On The RitzPet GroomingPet FoodPet Sitting & Exercising Services27YEARSIN BUSINESS"
"216","Holden Grooming","196 Campbell St","Rutland, MA 01543","Rutland",,"01543","42.374268","-71.95045","(508) 886-2604","8. Holden GroomingPet GroomingPet Boarding & KennelsKennels25YEARSIN BUSINESS"
"217","Pleasant Grooms","1781 N Brookfield Rd","Oakham, MA 01068","Oakham",,"01068","42.346443","-72.049242","(508) 882-1011","9. Pleasant GroomsPet Grooming9YEARSIN BUSINESS"
"218","Paws & Claws Grooming","48 Gardner Rd","Hubbardston, MA 01452","Hubbardston",,"01452","42.487928","-72.007111","(978) 820-1444","10. Paws & Claws GroomingPet Grooming"
"219","Pampered Pet Dog Grooming Shop","711 Pleasant St","Paxton, MA 01612","Paxton",,"01612","42.30158","-71.909525","(508) 799-6176","13. Pampered Pet Dog Grooming ShopPet GroomingPet FoodDog & Cat Grooming & Supplies(2)BBB Rating: A+Website46YEARSIN BUSINESS"
"220","Dog Dayz Grooming Salon","1110 Pleasant St","Paxton, MA 01612","Paxton",,"01612","42.30158","-71.909525","(508) 793-0022","14. Dog Dayz Grooming SalonPet Grooming"
"221","Moosehill Grooming Salon","165 Donnelly Cross rd","Spencer, MA 01562","Spencer",,"01562","42.248647","-71.995246","(508) 885-5324","16. Moosehill Grooming SalonPet GroomingBBB Rating: A+9YEARSIN BUSINESS"
"222","Dog Dayz Grooming Salon Inc.","1110 Pleasant St","Worcester, MA 01602","Worcester",,"01602","42.27018","-71.845149","(508) 793-0022","19. Dog Dayz Grooming Salon Inc.Pet GroomingPet StoresPet Sitting & Exercising ServicesBBB Rating: A+Website20YEARSIN BUSINESS"
"223","Quick Clips","12 Pearly Ln","Gardner, MA 01440","Gardner",,"01440","42.574542","-71.995414","(978) 632-2522","20. Quick ClipsPet GroomingDog & Cat Furnishings & SuppliesPet StoresWebsite20YEARSIN BUSINESS"
"224","Poochies Pet Grooming","4 Richmond Ave Ste E","Worcester, MA 01602","Worcester",,"01602","42.27018","-71.845149","(508) 797-4676","22. Poochies Pet GroomingPet Grooming"
"225","Martys Paws & Claws","384 Worcester Rd","Charlton, MA 01507","Charlton",,"01507","42.148385","-71.941347","(774) 276-8575","23. Martys Paws & ClawsPet GroomingPet ServicesDirectionsMore Info6YEARSIN BUSINESS3YEARS WITH"
